"202102","G05504","","01171132800","21171132800","01","      64","03295","Fieldwood Energy LLC","        2905","           0","          10","           0","","        2895"
"202102","G05505","","01171132800","21171132800","01","    55.7","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G07760","","01177122950","20177122950","01","    29.5","01284","W & T Offshore, Inc.","         173","       17748","       17748","           0","","         173"
"202102","G09631","","01177122950","20177122950","01","    29.5","01284","W & T Offshore, Inc.","           0","           0","           0","           0","","           0"
"202102","G10741","","01171132800","20171132000","01","      54","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G10910","","01177245110","2017724511G","01","      48","03026","EnVen Energy Ventures, LLC","           0","        6357","        6357","           0","","           0"
"202102","G12802","","01170230811","20170230811","01","      44","02628","Arena Offshore, LP","          51","           0","          19","          27","42","          59"
"202102","G13081","","01608103650","20608103650","01","    35.7","01284","W & T Offshore, Inc.","          65","       10246","       10190","           0","","         121"
"202102","G14342","","01170230811","20170230811","01","      44","02628","Arena Offshore, LP","        9011","           0","        3355","        4779","42","       10435"
"202102","G15050","","01170231110","20170231110","01","       0","03295","Fieldwood Energy LLC","        1006","           0","           0","           0","","        1006"
"202102","G15277","","01171012400","20171012400","02","    60.9","03295","Fieldwood Energy LLC","        2896","        2280","        1459","          -1","42","        3716"
"202102","G15277","","01171012400","20171012400","01","    60.9","03295","Fieldwood Energy LLC","         812","        1038","         409","           0","","        1441"
"202102","G15312","","01171092651","20171092650","01","       0","03295","Fieldwood Energy LLC","        5960","           0","           0","           0","","        5960"
"202102","G16515","","01177245110","2017724511G","01","      48","03026","EnVen Energy Ventures, LLC","           0","         161","         161","           0","","           0"
"202102","G17912","","01177062608","2017706260A","02","    34.6","02970","Castex Offshore, Inc.","          54","        7511","        7511","           0","","          54"
"202102","G17921","","01171012500","20177062959","01","    25.9","03026","EnVen Energy Ventures, LLC","           0","        3474","        3474","           0","","           0"
"202102","G20660","","01170230450","20170230450","02","       0","03295","Fieldwood Energy LLC","         115","           0","           0","           0","","         115"
"202102","G21532","","01170230811","20170230811","01","    37.1","03520","Sanare Energy Partners, LLC","         697","         294","         241","           0","","         750"
"202102","G21592","","01171132000","20171132000","02","    40.4","02628","Arena Offshore, LP","         100","        1684","        1643","           0","","         141"
"202102","G21655","","01171132800","21171132800","02","    55.8","03247","Talos Energy Offshore LLC","        1758","           0","           6","           0","","        1752"
"202102","G22501","","01170230400","20170230400","01","    47.3","03151","Cox Operating, L.L.C.","         924","         851","         835","          -2","42","         938"
"202102","G23730","","01170230810","20170230811","01","    37.1","03520","Sanare Energy Partners, LLC","           4","          10","           3","           0","","          11"
"202102","G23735","","01170230812","20170230810","02","       0","03295","Fieldwood Energy LLC","         150","           0","           0","           0","","         150"
"202102","G23736","","01170230810","20170230810","01","       0","00730","Walter Oil & Gas Corporation","       14746","           0","           0","           0","","       14746"
"202102","G23851","","01171012300","20171012300","02","       0","02503","Contango Operators, Inc.","       23030","        4063","           0","           0","","       27093"
"202102","G24730","","01170230500","20170230500","02","       0","03295","Fieldwood Energy LLC","         294","           0","           0","           0","","         294"
"202102","G24870","","01177062608","2017706260A","02","      34","02970","Castex Offshore, Inc.","           0","           0","           0","           0","","           0"
"202102","G24910","","01171132800","20171132000","01","      54","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G24990","","01608103650","20608103650","01","    35.7","01284","W & T Offshore, Inc.","          50","        7895","        7853","           0","","          92"
"202102","G25524","","01170230450","20170230450","02","       0","03295","Fieldwood Energy LLC","         881","           0","           0","           0","","         881"
"202102","G26074","","01177122950","20177122950","01","    29.5","01284","W & T Offshore, Inc.","           2","           0","           2","           0","","           0"
"202102","G27070","","01171132800","21171132800","01","      64","03295","Fieldwood Energy LLC","       18611","           0","          65","           0","","       18546"
"202102","G27509","","01170230450","20170230450","02","       0","02970","Castex Offshore, Inc.","       10646","           0","           0","           0","","       10646"
"202102","G27988","","01608103650","20608103650","01","    35.7","00730","Walter Oil & Gas Corporation","          94","       15965","       15871","           0","","         188"
"202102","G31369","","01171012300","20171012300","01","    44.1","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G32268","","01177295110","01177295110","02","       0","03295","Fieldwood Energy LLC","          62","           0","           0","           0","","          62"
"202102","G32744","","01423210051","20170230510","02","      45","01284","W & T Offshore, Inc.","          92","           0","           0","           0","","          92"
"202102","G33088","","01171012500","20177062959","01","    25.9","03026","EnVen Energy Ventures, LLC","           0","          43","          43","           0","","           0"
"202102","G33636","","01171132000","20171132000","01","    38.8","02628","Arena Offshore, LP","        3121","       41492","       41279","           0","","        3334"
"202102","G34033","","01170230811","20170230811","01","      44","02628","Arena Offshore, LP","         460","           0","         171","         244","42","         533"
"202102","","754303001","01170230811","20170230811","01","      44","00059","Hess Corporation","          10","          27","           7","          -2","09","          28"
"202102","","754306006","01608128271","20608128271","01","    32.9","00689","Shell Offshore Inc.","      465633","      873983","       82557","     -811887","09","      445172"
"202102","","754306012","01608128270","20608128270","01","    26.8","02647","Murphy Exploration & Production Company - USA","       49422","       92128","           0","      -74397","09","       67153"
"202102","","754306013","01608128270","20608128270","01","    26.8","02647","Murphy Exploration & Production Company - USA","       28168","      256115","           0","     -206824","09","       77459"
"202102","","754307017","01171132800","20170230811","02","      44","03619","Talos Third Coast LLC","        1383","          63","           0","           0","","        1446"
"202102","","754315006","01170754800","20170754800","01","    29.8","03368","Whitney Oil & Gas, LLC","         290","         253","         427","           0","","         116"
"202102","","754320003","01170573602","20170573602","01","    26.9","03247","Talos Energy Offshore LLC","       16339","       23799","       26577","          -1","42","       13560"
"202102","","754394008","01170230811","20170230811","01","      44","03295","Fieldwood Energy LLC","          12","           0","          11","          32","42","          33"
"202102","","754396015","01608103650","20608103650","01","    35.7","01284","W & T Offshore, Inc.","           0","           0","           0","           0","","           0"
"202102","","891002021","01170513800","20170513800","02","    32.9","02451","GOM Shelf LLC","         205","        4895","        4243","           0","","         857"
"202102","","891002021","01170513800","20170513800","01","    32.9","02451","GOM Shelf LLC","        1537","       35220","       30592","           0","","        6165"
"202102","","891002454","01170513800","20170513800","02","    32.9","02451","GOM Shelf LLC","         194","        6782","        5788","          -1","42","        1187"
"202102","","891002454","01170513800","20170513800","01","    32.9","02451","GOM Shelf LLC","        1051","       38211","       32576","           3","42","        6689"
"202102","","891002932","01170513700","20170513700","01","    34.1","03151","Cox Operating, L.L.C.","        6525","       17638","       21245","           0","","        2918"
"202102","","891003444","01170513700","20170513700","01","    24.6","03151","Cox Operating, L.L.C.","        2627","       24748","       23284","           1","42","        4092"
"202102","","891008640","01171012400","20171012400","02","    60.9","03520","Sanare Energy Partners, LLC","          94","           0","          25","           0","","          69"
