"01/31/2021","         00828",""," 01284","W & T Offshore, Inc.","27","","","       0","           0","           0","       24110"
"01/31/2021","         00828",""," 01284","W & T Offshore, Inc.","62","","","       0","           0","        1046","           0"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","01","2017711260P","","    36.5","       20357","           0","           0"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","11","3017711K00T","0217109K000","    1112","           0","        7269","           0"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","20","","","       0","           0","       10350","           0"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","27","","","       0","           0","           0","       18990"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","61","","","       0","           0","         106","           0"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","61","5017711FLR2","","       0","           0","         243","           0"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","62","","","       0","           0","           2","           0"
"01/31/2021","         00830",""," 03059","ANKOR Energy LLC","62","5017711FLR2","","       0","           0","          35","           0"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","01","2017711260P","","    36.5","        3552","           0","           0"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","11","3017711K00T","0217109K000","    1112","           0","        7150","           0"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","20","","","       0","           0","        7314","           0"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","27","","","       0","           0","           0","        3487"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","61","","","       0","           0","           1","           0"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","61","5017711FLR2","","       0","           0","          39","           0"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","62","","","       0","           0","           6","           0"
"01/31/2021","         00831",""," 03059","ANKOR Energy LLC","62","5017711FLR2","","       0","           0","         232","           0"
"01/31/2021","         00839",""," 02451","GOM Shelf LLC","04","","","    1095","           0","        4499","           0"
"01/31/2021","         00839",""," 02451","GOM Shelf LLC","10","","","       0","        3083","           0","           0"
"01/31/2021","         00839",""," 02451","GOM Shelf LLC","27","","","       0","           0","           0","       35921"
"01/31/2021","         00839",""," 02451","GOM Shelf LLC","61","5017717FLR0","","       0","           0","         235","           0"
"01/31/2021","         00840",""," 03295","Fieldwood Energy LLC","01","20177193702","","    29.3","        1326","           0","           0"
"01/31/2021","         00840",""," 03295","Fieldwood Energy LLC","20","","","       0","           0","         448","           0"
"01/31/2021","         00840",""," 03295","Fieldwood Energy LLC","27","","","       0","           0","           0","        1204"
"01/31/2021","         00840",""," 03295","Fieldwood Energy LLC","61","","","       0","           0","          33","           0"
"01/31/2021","         00841",""," 03295","Fieldwood Energy LLC","01","20177194604","","      31","         253","           0","           0"
"01/31/2021","         00841",""," 03295","Fieldwood Energy LLC","20","","","       0","           0","        6372","           0"
"01/31/2021","         00841",""," 03295","Fieldwood Energy LLC","27","","","       0","           0","           0","       38601"
"01/31/2021","         00841",""," 03295","Fieldwood Energy LLC","61","","","       0","           0","          96","           0"
"01/31/2021","         00841",""," 03295","Fieldwood Energy LLC","62","","","       0","           0","          60","           0"
"01/31/2021","         00842",""," 03295","Fieldwood Energy LLC","01","20177194604","","      31","        6088","           0","           0"
"01/31/2021","         00842",""," 03295","Fieldwood Energy LLC","20","","","       0","           0","        9028","           0"
"01/31/2021","         00842",""," 03295","Fieldwood Energy LLC","27","","","       0","           0","           0","      232362"
"01/31/2021","         00842",""," 03295","Fieldwood Energy LLC","61","","","       0","           0","         204","           0"
"01/31/2021","         00842",""," 03295","Fieldwood Energy LLC","62","","","       0","           0","          18","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","01","2017709260K","","    37.4","       33270","           0","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","01","3017709BW0D","","    1113","           0","         612","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","01","3017710XW0C","","    1106","           0","        5938","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","13","","","       0","         -14","           0","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","16","20171012400","","    68.8","           3","           0","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","16","21171132800","","    53.3","          11","           0","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","20","","","       0","           0","         969","           0"
"01/31/2021","        G00983",""," 02628","Arena Offshore, LP","62","5017709FLR1","","       0","           0","          41","           0"
"01/31/2021","        G00989",""," 02628","Arena Offshore, LP","01","2017709260K","","    37.4","       64576","           0","           0"
